domain,dataset_name,model_seed,layer,target,target_dim,aggregate,member_index,status,target_dim_original,target_dim_active,target_dim_constant,target_variance_mean,target_unique_values,ridge_r2,ridge_mae,ridge_rmse,ridge_r2_median,ridge_r2_variance_weighted,ridge_nrmse,ridge_elapsed_seconds,train_samples,validation_samples,test_samples,mlp_r2,mlp_r2_std,mlp_mae,mlp_mae_std,mlp_rmse,mlp_rmse_std,mlp_nrmse,mlp_nrmse_std,mlp_r2_median,mlp_r2_variance_weighted,mlp_epochs,mlp_epochs_std,mlp_num_seeds,mlp_elapsed_seconds,delta_mlp_minus_ridge,probe_elapsed_seconds
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h2,info_last_last_act,12,member,0,ok,12,12,0,0.25524094700813293,,0.9244304299354553,0.07351260632276535,0.09864321266712694,0.9261950552463531,0.9619481563568115,0.25786858797073364,0.02946095890365541,6429.0,1525.0,2046.0,0.9245288570721945,0.0007283648266905525,0.07442772388458252,0.00037521455328959656,0.10120739967408827,0.0004297872937651114,0.2604532142480214,0.0008638568917237888,0.9225569566090902,0.9599435329437256,92.33333333333333,7.408703590297623,3.0,9.235767334001139,9.842713673913206e-05,9.265243675094098
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,delta_obs,48,member,0,ok,48,48,0,2.437718629837036,,0.7046744227409363,0.250639408826828,0.5414233547662863,0.7918283641338348,0.8760981559753418,0.5013844966888428,0.036010225070640445,6429.0,1525.0,2046.0,0.6544347604115804,0.0005399441175717415,0.2815256913503011,0.0005162418938548403,0.6213435465118305,0.0016452840904837061,0.5509597261746725,0.00036883323470678715,0.7461209495862325,0.8368187348047892,107.33333333333333,1.699673171197595,3.0,12.871214820072055,-0.05023966232935584,12.907234189100564
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,next_obs,48,member,0,ok,48,48,0,2.699336051940918,,0.786614716053009,0.2796145975589752,0.5620301986824492,0.8575006127357483,0.8766635656356812,0.40966796875,0.03217625292018056,6429.0,1525.0,2046.0,0.7905434171358744,0.0008471376931405176,0.28601689140001935,0.0011770450671524063,0.5915148923282522,0.002009940257570597,0.40380480885505676,0.000988549581044476,0.8826358417669932,0.8633817831675211,112.66666666666667,1.8856180831641267,3.0,13.612347394926473,0.00392870108286536,13.644532050937414
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,reward,1,member,0,ok,1,1,0,3.708669464685954e-05,9962.0,0.9126938581466675,0.001064626150764525,0.001778524105600118,0.9126938581466675,0.9126937985420227,1.3086018562316895,0.02022776403464377,6429.0,1525.0,2046.0,0.8892344832420349,0.003512817503193883,0.001245926561144491,1.1001961076619384e-05,0.002003019574172325,3.1743214740556755e-05,0.33277277151743573,0.005273669246428915,0.8892344832420349,0.88923446337382,53.666666666666664,6.649979114420002,3.0,5.320580655010417,-0.02345937490463257,5.340812116861343
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,obs_sanity,48,member,0,ok,48,48,0,2.7091972827911377,,0.9322454929351807,0.11604738235473633,0.22026109738326285,0.9590120613574982,0.9812723398208618,0.23603011667728424,0.0386075668502599,6429.0,1525.0,2046.0,0.9522736867268881,0.0003642390190313852,0.11673722416162491,0.0008433452038840296,0.24809584297175105,0.002606470162108445,0.2065997620423635,0.0006345657650149482,0.9569595356782278,0.9762373367945353,500.0,0.0,3.0,57.65476633794606,0.020028193791707394,57.6933828368783
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,xy_t_sanity,2,member,0,ok,2,2,0,0.359200656414032,,0.9126084446907043,0.10753297805786133,0.14225933937754584,0.9126084446907043,0.9415577054023743,0.28670305013656616,0.01824651495553553,6429.0,1525.0,2046.0,0.9613434871037801,0.0014882661854540367,0.07024667412042618,0.0018196681681585448,0.09959072596821357,0.0030232686702983584,0.19305389126141867,0.004198179800182166,0.9613434970378876,0.9713315566380819,235.66666666666666,64.45842760174102,3.0,22.382468297844753,0.0487350424130758,22.400722448015586
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,xy_tp1,2,member,0,ok,2,2,0,0.3597598671913147,,0.8866348266601562,0.12088262289762497,0.15677875222095838,0.8866348564624786,0.9291661977767944,0.32334667444229126,0.017852501943707466,6429.0,1525.0,2046.0,0.9245032469431559,0.0010168908312229614,0.10026209056377411,0.0014081370281541147,0.13158948385960864,0.002282699637511533,0.2660149137179057,0.0023654630339577007,0.9245032469431559,0.9500840902328491,99.33333333333333,10.656244908763854,3.0,9.490959091112018,0.03786842028299964,9.508818158879876
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,delta_xy,2,member,0,ok,2,2,0,0.007480118423700333,,0.4087180495262146,0.05536587908864021,0.06686932026059891,0.4087180495262146,0.4087561070919037,0.7689477205276489,0.017606761073693633,6429.0,1525.0,2046.0,0.34528342882792157,0.003274262967799745,0.05761926993727684,3.553240016557376e-05,0.07036910217836494,0.00017772968614205347,0.8091392119725546,0.0020234628733592306,0.34528342882792157,0.34524379173914593,41.333333333333336,0.4714045207910317,3.0,3.952826651977375,-0.06343462069829303,3.9704395791050047
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,info_command,3,member,0,ok,3,3,0,0.38030576705932617,,0.8479011654853821,0.1511583924293518,0.21675381791350304,0.8622729778289795,0.872501790523529,0.37397074699401855,0.01753052300773561,6429.0,1525.0,2046.0,0.9205304980278015,0.00102165769518687,0.10786580542723338,0.0016422373447196016,0.16302067341107154,0.00149125611683906,0.27665790915489197,0.0019746747092039348,0.930426836013794,0.9278738697369894,139.66666666666666,19.770910168449223,3.0,13.502554764971137,0.07262933254241943,13.520091928075999
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,info_pert_dir,0,member,0,skipped_constant_target,3,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,2,h3,info_pert_duration,1,member,0,ok,1,1,0,4.717994689941406,8.0,-0.04975736141204834,1.9051741361618042,2.1974323938448705,-0.04975736141204834,-0.04975736141204834,1.020247220993042,0.02030626987107098,6429.0,1525.0,2046.0,-0.07679017384847005,0.003343346226000682,1.9149624506632488,0.005594691213268881,2.225543509269836,0.0034564373224145106,1.0376838048299153,0.0016116246597885587,-0.07679017384847005,-0.07679017384847005,33.0,0.816496580927726,3.0,3.2579680560156703,-0.027032812436421708,3.2782795599196106
