domain,dataset_name,model_seed,layer,target,target_dim,aggregate,member_index,status,target_dim_original,target_dim_active,target_dim_constant,target_variance_mean,target_unique_values,ridge_r2,ridge_mae,ridge_rmse,ridge_r2_median,ridge_r2_variance_weighted,ridge_nrmse,ridge_elapsed_seconds,train_samples,validation_samples,test_samples,mlp_r2,mlp_r2_std,mlp_mae,mlp_mae_std,mlp_rmse,mlp_rmse_std,mlp_nrmse,mlp_nrmse_std,mlp_r2_median,mlp_r2_variance_weighted,mlp_epochs,mlp_epochs_std,mlp_num_seeds,mlp_elapsed_seconds,delta_mlp_minus_ridge,probe_elapsed_seconds
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_duration_seconds,1,member,0,ok,1,1,0,0.001892288913950324,1002.0,-0.0573735237121582,0.037767428904771805,0.04374228839518566,-0.0573735237121582,-0.0573735237121582,1.0243432521820068,0.02080463501624763,6429.0,1525.0,2046.0,-0.06861758232116699,0.009641825320368681,0.03768076250950495,0.0002801403526814063,0.04397380285929089,0.0001981273655396399,1.033729076385498,0.0046575980407001435,-0.06861758232116699,-0.06861758232116699,32.666666666666664,1.247219128924647,3.0,3.1869408049387857,-0.011244058609008789,3.207752004964277
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_mag,1,member,0,ok,1,1,0,0.7844262719154358,1002.0,-0.0541994571685791,0.7679725885391235,0.8929285409173138,-0.0541994571685791,-0.0541994571685791,1.021955132484436,0.01972887001466006,6429.0,1525.0,2046.0,-0.0661232868830363,0.018191628367947812,0.7672793467839559,0.006558015250232954,0.897931456290313,0.0076707599057335525,1.0324947436650593,0.008820320615697685,-0.0661232868830363,-0.0661232868830363,33.333333333333336,0.4714045207910317,3.0,3.255416464060545,-0.011923829714457199,3.2751492869574577
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_pert_steps,0,member,0,skipped_constant_target,1,0,1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_steps_since_last_pert,0,member,0,skipped_constant_target,1,0,1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_steps_until_next_cmd,1,member,0,ok,1,1,0,58306.84765625,1034.0,-0.035325050354003906,171.15866088867188,224.88437133057957,-0.035325050354003906,-0.035325050354003906,1.0228488445281982,0.01991218503098935,6429.0,1525.0,2046.0,-0.07489581902821858,0.01239234814043297,174.60645039876303,2.659099817954162,229.1378849861453,1.3185288175497794,1.0367546478907268,0.005965765827366379,-0.07489581902821858,-0.07489581902821858,33.333333333333336,1.247219128924647,3.0,3.264226469094865,-0.039570768674214676,3.284142605960369
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_steps_until_next_pert,1,member,0,ok,1,1,0,811.9083251953125,101.0,-0.02841651439666748,24.701704025268555,28.766185152069173,-0.02841651439666748,-0.02841651439666748,1.0285530090332031,0.020251221023499966,6429.0,1525.0,2046.0,-0.07903921604156494,0.0035807499842233042,25.196982701619465,0.11593480589472255,29.465631883654112,0.04886839636502559,1.0387667020161946,0.0017227692266373472,-0.07903921604156494,-0.07903921604156494,33.0,1.4142135623730951,3.0,3.2232617610134184,-0.05062270164489746,3.243517285096459
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_feet_air_time,4,member,0,ok,4,4,0,33.107887268066406,,0.09438496828079224,4.625412940979004,5.426437700738406,0.09438496828079224,0.09438496828079224,0.9516381025314331,0.018098975997418165,6429.0,1525.0,2046.0,0.043719793359438576,0.006319847156745012,4.7565914789835615,0.022633073687593777,5.576134429495631,0.018405614839891154,0.9778828620910645,0.003224471145588626,0.04344164331754049,0.043719793359438576,36.666666666666664,0.9428090415820634,3.0,3.4800585330231115,-0.05066517492135366,3.4981649990659207
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_swing_peak,4,member,0,ok,4,4,0,0.00012497117859311402,,0.06491446495056152,0.0061079394072294235,0.012056032510622072,0.06590214371681213,0.06342782825231552,0.9669287800788879,0.017553264973685145,6429.0,1525.0,2046.0,0.09263200064500172,0.007947200240561282,0.005960275574276845,3.050593017377231e-05,0.01186264158779291,5.397769611863488e-05,0.9525283177693685,0.004176975955514503,0.09553259611129761,0.09321518739064534,55.666666666666664,4.642796092394707,3.0,5.296036435989663,0.0277175356944402,5.313594290986657
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_last_act,12,member,0,ok,12,12,0,0.256706565618515,,0.9810841083526611,0.0407349057495594,0.055590447050574594,0.9804558157920837,0.9879422783851624,0.13347898423671722,0.02804942592047155,6429.0,1525.0,2046.0,0.99113929271698,0.00018643437905347413,0.02451644279062748,0.00025427928575858443,0.03740063730808399,0.0003015813002757933,0.09099921584129333,0.0009217278885590821,0.9913402994473776,0.9945418834686279,497.0,4.242640687119285,3.0,47.36348780896515,0.010055184364318848,47.39155260100961
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h1,info_last_last_act,12,member,0,ok,12,12,0,0.25524094700813293,,0.9245014190673828,0.07493499666452408,0.10035981993299692,0.9211928844451904,0.9606123566627502,0.25938066840171814,0.03813196800183505,6429.0,1525.0,2046.0,0.9298518697420756,0.0009175208441737798,0.07197074095408122,0.0005370188000215981,0.09795114107820312,0.0005034492465465382,0.2514869173367818,0.0014801372908950553,0.9253298242886862,0.9624792337417603,96.33333333333333,5.2493385826745405,3.0,9.469595598988235,0.005350450674692753,9.507745421025902
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,delta_obs,48,member,0,ok,48,48,0,2.437718629837036,,0.6908484101295471,0.26053595542907715,0.570387978980648,0.7768712043762207,0.8624867796897888,0.5166994333267212,0.03774175199214369,6429.0,1525.0,2046.0,0.649569014708201,0.0017861421619789527,0.28449896971384686,0.0010019690986052205,0.6279799137667854,0.0014552994829955257,0.5558003584543864,0.0013673447986215432,0.733868400255839,0.8333146572113037,112.66666666666667,2.494438257849294,3.0,13.191208212054335,-0.041279395421346066,13.228960378095508
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,next_obs,48,member,0,ok,48,48,0,2.699336051940918,,0.8142373561859131,0.27289265394210815,0.5699770999373999,0.9051128029823303,0.8731510639190674,0.37315741181373596,0.04377813800238073,6429.0,1525.0,2046.0,0.8061030904452006,0.0002989701657924722,0.2812512218952179,0.0006616965284425661,0.5907507066926873,0.002294516498253993,0.38280877470970154,0.00044214251686612837,0.8972505927085876,0.8637341062227885,111.0,1.4142135623730951,3.0,13.116449223947711,-0.00813426574071252,13.16023988800589
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,reward,1,member,0,ok,1,1,0,3.708669464685954e-05,9962.0,0.8746293783187866,0.001321517862379551,0.0021312543908626907,0.8746293783187866,0.8746293187141418,1.3017174005508423,0.021001418004743755,6429.0,1525.0,2046.0,0.8673781752586365,0.0037102394402549156,0.001349127502180636,2.861308506262128e-05,0.0021918091381437784,3.054675515584894e-05,0.3641374111175537,0.0050749023120775505,0.8673781752586365,0.8673781752586365,78.33333333333333,18.873850222522755,3.0,7.682046872912906,-0.0072512030601501465,7.703053934965283
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,obs_sanity,48,member,0,ok,48,48,0,2.7091972827911377,,0.9647862911224365,0.09693219512701035,0.19548419081812113,0.9710792899131775,0.9852486252784729,0.17524544894695282,0.030618040938861668,6429.0,1525.0,2046.0,0.9734287261962891,0.00026445135173855085,0.0903790295124054,0.00020041107527046437,0.20117350615152815,0.0008939018178483798,0.1549253612756729,0.0006786424197308031,0.9761491616566976,0.9843772053718567,500.0,0.0,3.0,54.593428435968235,0.008642435073852539,54.62405482796021
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,xy_t_sanity,2,member,0,ok,2,2,0,0.359200656414032,,0.9689635634422302,0.06819730997085571,0.09277750307510892,0.9689635634422302,0.9751428961753845,0.17434626817703247,0.01970794307999313,6429.0,1525.0,2046.0,0.9813634753227234,0.0009074784845461481,0.05178089439868927,0.002121569100259046,0.07256491967083112,0.0034244569608579936,0.1352002869049708,0.003734102910907446,0.9813634753227234,0.9847599665323893,305.6666666666667,57.37207993053377,3.0,28.693559832987376,0.012399911880493164,28.713274970068596
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,xy_tp1,2,member,0,ok,2,2,0,0.3597598671913147,,0.9407216906547546,0.09014761447906494,0.11627032261275878,0.9407216906547546,0.9610413312911987,0.23555976152420044,0.01844201807398349,6429.0,1525.0,2046.0,0.9416287342707316,0.001485640009299537,0.08867285400629044,0.0019400437416985889,0.11528794035796458,0.002891518360339134,0.23364373048146567,0.003598278262755161,0.9416287442048391,0.961672822634379,97.33333333333333,12.657891697365017,3.0,9.226498040021397,0.0009070436159769324,9.244946702034213
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,delta_xy,2,member,0,ok,2,2,0,0.007480118423700333,,0.3457401394844055,0.0576515831053257,0.07037131181101347,0.3457401394844055,0.3452068269252777,0.8087064027786255,0.018100624904036522,6429.0,1525.0,2046.0,0.312910258769989,0.007509347453382848,0.05891964460412661,0.0002292357180703615,0.07208988582202978,0.0003971224894602028,0.8288891116778055,0.004516493585561326,0.312910258769989,0.3128133813540141,44.666666666666664,0.9428090415820634,3.0,4.238686162047088,-0.032829880714416504,4.2567931859521195
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_command,3,member,0,ok,3,3,0,0.38030576705932617,,0.946295976638794,0.09092822670936584,0.1364709720570433,0.9515780210494995,0.949458122253418,0.229723259806633,0.017699870048090816,6429.0,1525.0,2046.0,0.9577003916104635,0.000673448326212924,0.07905029008785884,0.0013773344114221759,0.1234126649001559,0.001956996177504677,0.20519696672757468,0.0015620588471783863,0.9595322608947754,0.9586572845776876,180.0,8.04155872120988,3.0,17.1351109839743,0.011404414971669552,17.152816863032058
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_dir,0,member,0,skipped_constant_target,3,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_duration,1,member,0,ok,1,1,0,4.717994689941406,8.0,-0.05847764015197754,1.9107037782669067,2.2065405376072302,-0.05847764015197754,-0.05847764015197754,1.0228543281555176,0.021168412058614194,6429.0,1525.0,2046.0,-0.07113953431447347,0.026954413070904307,1.9116953611373901,0.02410080400810192,2.2195246605352312,0.02782201081541917,1.0348774194717407,0.01297233311857785,-0.07113953431447347,-0.07113953431447347,32.333333333333336,0.9428090415820634,3.0,3.1832314759958535,-0.012661894162495926,3.204405128955841
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_duration_seconds,1,member,0,ok,1,1,0,0.001892288913950324,1002.0,-0.059089064598083496,0.03771192580461502,0.04377775700745881,-0.059089064598083496,-0.059089064598083496,1.0231174230575562,0.019929689005948603,6429.0,1525.0,2046.0,-0.07329388459523518,0.02651010176282823,0.037783022969961166,0.0004673016923489997,0.04406702411104562,0.0005422664293956266,1.03592050075531,0.012747551589797446,-0.07329388459523518,-0.07329388707876205,32.333333333333336,0.9428090415820634,3.0,3.1810295060276985,-0.014204819997151688,3.200963409966789
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_mag,1,member,0,ok,1,1,0,0.7844262719154358,1002.0,-0.03683793544769287,0.757810115814209,0.885545231330063,-0.03683793544769287,-0.03683793544769287,1.0223194360733032,0.02001535298768431,6429.0,1525.0,2046.0,-0.058999220530192055,0.005244404579721494,0.7664987643559774,0.0011688531187932598,0.8949562764616495,0.0022142793630099723,1.029073715209961,0.002546112186996435,-0.058999220530192055,-0.058999220530192055,33.666666666666664,0.4714045207910317,3.0,3.3123509199358523,-0.022161285082499184,3.3323701289482415
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_pert_steps,0,member,0,skipped_constant_target,1,0,1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_steps_since_last_pert,0,member,0,skipped_constant_target,1,0,1,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_steps_until_next_cmd,1,member,0,ok,1,1,0,58306.84765625,1034.0,-0.028241634368896484,171.33399963378906,224.1137493690425,-0.028241634368896484,-0.028241634368896484,1.0216957330703735,0.01973331195767969,6429.0,1525.0,2046.0,-0.056148926417032875,0.008190390021317152,171.9493204752604,2.6181294466779446,227.1329905131714,0.8811898453752286,1.0276833375295003,0.003986998045201423,-0.056148926417032875,-0.056148926417032875,33.0,0.0,3.0,3.2393802310107276,-0.02790729204813639,3.2591176569694653
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_steps_until_next_pert,1,member,0,ok,1,1,0,811.9083251953125,101.0,-0.03326141834259033,24.645116806030273,28.833865239817722,-0.03326141834259033,-0.03326141834259033,1.0241049528121948,0.01997174392454326,6429.0,1525.0,2046.0,-0.06256977717081706,0.004111527325523839,24.989447275797527,0.029662219259131803,29.239885495159342,0.05654183113511938,1.0308083693186443,0.0019932785299749305,-0.06256977717081706,-0.06256977717081706,32.666666666666664,0.4714045207910317,3.0,3.2014008869882673,-0.02930835882822673,3.2213791760150343
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_feet_air_time,4,member,0,ok,4,4,0,33.107887268066406,,0.07066076993942261,4.670738697052002,5.497055826254451,0.07066076993942261,0.07066076993942261,0.9640224575996399,0.018067679018713534,6429.0,1525.0,2046.0,0.04691228767236074,0.006765462554471803,4.735676288604736,0.009378974353086962,5.566814042394625,0.019775981285007974,0.976250966389974,0.0034720250680480057,0.04684378703435262,0.04691229139765104,38.333333333333336,2.0548046676563256,3.0,3.652882169932127,-0.023748482267061867,3.6709551699459553
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_swing_peak,4,member,0,ok,4,4,0,0.00012497117859311402,,0.04857024550437927,0.006103185936808586,0.012152793913300243,0.051939457654953,0.04833362624049187,0.9753957986831665,0.017508456949144602,6429.0,1525.0,2046.0,0.10483368237813313,0.012002971284157374,0.005988582192609708,1.0020433764871299e-05,0.011785879439104521,8.024134531318335e-05,0.9460384647051493,0.006335468428029069,0.10698550939559937,0.1048897256453832,55.0,4.242640687119285,3.0,5.247206637985073,0.05626343687375386,5.264718947000802
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_last_act,12,member,0,ok,12,12,0,0.256706565618515,,0.9636673927307129,0.050983976572752,0.06869843388722556,0.9649061560630798,0.9815858006477356,0.17885850369930267,0.03201533295214176,6429.0,1525.0,2046.0,0.9760209719340006,0.00039354149659089576,0.04090213651458422,5.249681426664893e-05,0.057509599153658,0.00014800971154343073,0.14714498817920685,0.0009168130297461613,0.9757170081138611,0.9870954553286234,353.0,47.88179890800539,3.0,34.19494309404399,0.012353579203287723,34.22697254398372
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h2,info_last_last_act,12,member,0,ok,12,12,0,0.25524094700813293,,0.9220893979072571,0.07478860020637512,0.1003612722166744,0.921639621257782,0.9606111645698547,0.2622619569301605,0.03476083604618907,6429.0,1525.0,2046.0,0.9254941940307617,0.00047179994730830256,0.07375886291265488,0.00033809896736947294,0.09991874835626292,0.00030770179949174837,0.25842036803563434,0.0007663661858604407,0.9218530853589376,0.960957407951355,103.0,2.160246899469287,3.0,10.130319577991031,0.0034047961235046387,10.165095177013427
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,delta_obs,48,member,0,ok,48,48,0,2.437718629837036,,0.7055719494819641,0.24777762591838837,0.5339078891674285,0.7938020825386047,0.8795140981674194,0.49860450625419617,0.03976703097578138,6429.0,1525.0,2046.0,0.6566601196924845,0.0005625962520074161,0.28038238485654193,0.0002677113323359127,0.6172789761760645,0.00218291053150678,0.5487392544746399,0.00036417275437272033,0.7456742326418558,0.8389458258946737,108.66666666666667,4.496912521077347,3.0,12.756952231982723,-0.04891182978947961,12.796731882030144
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,next_obs,48,member,0,ok,48,48,0,2.699336051940918,,0.7907924652099609,0.2732022702693939,0.5486903713475778,0.8580906987190247,0.8824488520622253,0.40428245067596436,0.025300679029896855,6429.0,1525.0,2046.0,0.7913286089897156,0.0008346491437404044,0.28347061077753705,0.0007105207443452867,0.5841326492854769,0.0025370747162889477,0.40296438336372375,0.0011233741569956857,0.8861645559469858,0.8667695919672648,118.0,5.715476066494082,3.0,14.00367386592552,0.0005361437797546387,14.028985504060984
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,reward,1,member,0,ok,1,1,0,3.708669464685954e-05,9962.0,0.9111998677253723,0.0010292998049408197,0.0017936767668682782,0.9111998677253723,0.9111998677253723,1.3056635856628418,0.021385445026680827,6429.0,1525.0,2046.0,0.8913143475850424,0.0018781367465578109,0.001227387033092479,1.464576250470887e-05,0.0019843003415467224,1.709473256053427e-05,0.32966283957163495,0.002840050219622851,0.8913143475850424,0.8913143873214722,61.333333333333336,3.299831645537222,3.0,6.003240582067519,-0.01988552014032996,6.024631634005345
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,obs_sanity,48,member,0,ok,48,48,0,2.7091972827911377,,0.9342674612998962,0.11381391435861588,0.2140677221733242,0.9578467309474945,0.9823107123374939,0.23438946902751923,0.037295461050234735,6429.0,1525.0,2046.0,0.9519442319869995,0.00018325043251982715,0.11727987229824066,0.00015175850072138755,0.2438113629770411,0.0007339373310564987,0.20715750753879547,0.00019653907593957377,0.959791918595632,0.9770533442497253,487.6666666666667,17.441967269268172,3.0,55.01517081190832,0.01767677068710327,55.05247597408015
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,xy_t_sanity,2,member,0,ok,2,2,0,0.359200656414032,,0.9200570583343506,0.10211682319641113,0.1358369318240685,0.920057088136673,0.9467154145240784,0.27408885955810547,0.019192288047634065,6429.0,1525.0,2046.0,0.9630949894587199,0.00306974774130714,0.0703975111246109,0.003162152353668069,0.09716854826883474,0.004507045093565477,0.18847907582918802,0.007969185045291599,0.9630949894587199,0.9726755420366923,162.33333333333334,53.54333654983493,3.0,15.315239710966125,0.043037931124369266,15.334440948092379
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,xy_tp1,2,member,0,ok,2,2,0,0.3597598671913147,,0.8921059966087341,0.11639409512281418,0.15215274868342968,0.8921059966087341,0.9332846403121948,0.31493908166885376,0.01857996394392103,6429.0,1525.0,2046.0,0.9276291529337565,0.0010797127249802803,0.09832265724738438,0.0009494857360038723,0.1288516373190185,0.0015421400617393348,0.2604743142922719,0.0020870916934794177,0.927629142999649,0.9521470665931702,88.33333333333333,6.018490028422596,3.0,8.38391234294977,0.03552315632502234,8.402500396012329
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,delta_xy,2,member,0,ok,2,2,0,0.007480118423700333,,0.4013791084289551,0.055703163146972656,0.06728358495286628,0.4013791084289551,0.40140780806541443,0.7737053632736206,0.017828891053795815,6429.0,1525.0,2046.0,0.33227160573005676,0.004862464337601083,0.0581811231871446,0.00033826487992902175,0.07106078365408598,0.0002581691839736133,0.8171381950378418,0.002975032611294845,0.33227160573005676,0.33230431874593097,42.333333333333336,0.9428090415820634,3.0,4.0167609920026734,-0.06910750269889832,4.034595345961861
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_command,3,member,0,ok,3,3,0,0.38030576705932617,,0.8765475153923035,0.13824079930782318,0.19418746222074232,0.8695603609085083,0.8976677060127258,0.3419599235057831,0.01776325097307563,6429.0,1525.0,2046.0,0.9235531886418661,0.001595453160836299,0.10591544955968857,0.0003314135718585561,0.1597226106730113,0.0011780998902404876,0.2714446683724721,0.0023786662980735504,0.9323371251424154,0.9307647546132406,142.33333333333334,18.263503375736967,3.0,13.621733678970486,0.04700567324956262,13.639502282021567
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_dir,0,member,0,skipped_constant_target,3,0,3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_duration,1,member,0,ok,1,1,0,4.717994689941406,8.0,-0.05134868621826172,1.8985249996185303,2.1990973267989697,-0.05134868621826172,-0.05134868621826172,1.0204806327819824,0.02085390593856573,6429.0,1525.0,2046.0,-0.0704178015391032,0.010390890153069047,1.9094281593958538,0.008654536374441562,2.2189250373801577,0.010757378951332766,1.0345978339513142,0.005015752130684809,-0.0704178015391032,-0.0704178015391032,33.0,0.0,3.0,3.2559881389606744,-0.019069115320841476,3.276845962041989
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_duration_seconds,1,member,0,ok,1,1,0,0.001892288913950324,1002.0,-0.051954030990600586,0.037427108734846115,0.043630043943437065,-0.051954030990600586,-0.051954030990600586,1.0203911066055298,0.01974664197769016,6429.0,1525.0,2046.0,-0.07044219970703125,0.009925411740401336,0.03771007557710012,0.0001863747498367236,0.04401130377254894,0.00020372520420724162,1.034610668818156,0.004789147713363693,-0.07044219970703125,-0.07044220219055812,33.0,0.0,3.0,3.2559008339885622,-0.018488168716430664,3.2756513559725136
go2,Go2JoystickFlatTerrain-direction-expert-v1,0,h3,info_pert_mag,1,member,0,ok,1,1,0,0.7844262719154358,1002.0,-0.04225361347198486,0.7606118321418762,0.887854936304563,-0.04225361347198486,-0.04225361347198486,1.023158073425293,0.019828481948934495,6429.0,1525.0,2046.0,-0.0840831200281779,0.009805947418882098,0.7738196651140848,0.0022623794657522477,0.9054868569703308,0.004100445755448879,1.0411823987960815,0.004714928001632591,-0.0840831200281779,-0.08408312251170476,33.0,0.0,3.0,3.2601316079963,-0.04182950655619304,3.2799639019649476
